country,sector,occupation,year,gender_pay_gap,cooks_distance,leverage,residual
UK,Health,Agriculture,2010,-9.03443526170799,2.784566638281886e-4,0.0014720180489897778,14.094318549748836
HU,IT,Agriculture,2010,40.5074314909429,2.7843465564440713e-4,0.0012591640489385946,-15.241752223050957
HR,Transport,Professionals,2018,16.5158141598529,2.781450935808694e-4,4.6897812126403706e-4,24.981429780528597
FR,Other Services,Clerical,2022,-26.384141288585,2.780510350891838e-4,3.7139971518405083e-4,28.06995723822594
UK,Admin Services,Operators,2010,19.9533994638676,2.776882969830706e-4,4.01398486163553e-4,-26.98225026906271
IS,Education Sector,Clerical,2010,9.26360225140713,2.7706304815156187e-4,0.002810711576819044,-10.160623767961178
RO,Construction,Technicians,2014,7.97457702187971,2.7666756940492385e-4,3.9475455195587975e-4,-27.158493985300407
BG,Water,Craft,2022,-2.21300508429222,2.7645239890667543e-4,6.056365064158629e-4,-21.913041302748276
FR,Admin Services,Professionals,2014,13.2672701286327,2.763656670634769e-4,6.242643213429854e-4,-21.579838559062893
PT,Health,Professionals,2022,24.6443399682501,2.760173458717985e-4,7.416312931198123e-4,19.78397531715338
LT,Mining,Managers,2018,29.9009516067752,2.7594610974353875e-4,4.8205940420356966e-4,24.54223186329213
SI,Trade,Craft,2010,18.26199375352,2.756503663008067e-4,0.0020876158676921366,-11.76814491076185
SK,Education Sector,Professionals,2014,9.78605655665789,2.7556437688652764e-4,9.377553469109101e-4,17.57603514952403
EE,Manufacturing,Professionals,2018,19.7632058287796,2.75225983787564e-4,5.032211729735733e-4,23.98878572903739
RO,Manufacturing,Operators,2014,18.8658460654246,2.7517050563308725e-4,3.3446343624782043e-4,-29.42679340752569
EU25,Mining,Service,2010,36.5695592179724,2.7516965519097956e-4,0.0011051221117353766,16.176200626773614
EU15,Professional,Managers,2010,36.6543016343572,2.746588103036038e-4,0.0017187432600114308,12.951073951966261
MK,Finance,Clerical,2010,1.0593085949889,2.7432718168994775e-4,0.0014579098524841344,-14.05714304353124
AL,Construction,Elementary,2018,7.47176811121531,2.7426069284902237e-4,7.059652782662204e-4,20.213662561178197
HU,Transport,Clerical,2022,4.56514603371998,2.741614365989304e-4,0.001045378912483437,-16.602507272143146
RS,Public Admin,Managers,2022,4.34940954180446,2.741422710275579e-4,3.9853792401290587e-4,26.905536825239643
SI,Water,Service,2010,9.63831527801879,2.7358175697642513e-4,7.539247820580761e-4,19.535008821545667
ME,Trade,Managers,2014,34.4661994651258,2.7333070250046737e-4,0.0019001024538374354,12.28545691866066
MK,Trade,Clerical,2018,2.9789614731113,2.726140802206357e-4,4.850993256590505e-4,-24.31698247917336
AL,Manufacturing,Agriculture,2018,16.042077755853,2.721939571072951e-4,0.0010943820032997204,16.167423958500994
AT,Admin Services,Service,2014,1.26655874506942,2.719940852292917e-4,4.01398486163553e-4,26.704171450107385
BG,Professional,Managers,2018,3.40899474381999,2.71714443607703e-4,3.343017760376152e-4,29.24848757194479
